,fat,carbohydrates,fibres,protein,vitamin_A,vitamin_B1,vitamin_B2,vitamin_B6,vitamin_B12,vitamin_B3,vitamin_B9,vitamin_B5,vitamin_C,vitamin_D,vitamin_E,potassium,sodium,calcium,magnesium,iron,zinc,selenium,Name,Category,Food_category,Vegan_cat,count,portion,vegan_score,vegan_score_2
356,19.0,8.0,3.0,15.0,8.0,7.000000000000001,13.0,3.0,10.0,2.0,6.0,12.0,0.0,2.0,4.0,3.0,22.0,5.0,3.0,5.0,8.0,12.0,flour omelette prepared,Prepared dishes/Other savoury dishes,Prepared dishes,dishes_not_vegan,15,100.0,8.29,2.28
357,4.0,28.000000000000004,13.0,24.0,0.0,21.0,4.0,11.0,0.0,7.000000000000001,5.0,8.0,0.0,0.0,2.0,4.0,0.0,1.0,11.0,10.0,14.000000000000002,6.0,flour white and semiwhite ,"Cereal products, pulses and potatoes/Flour and starch",Cereal,vegan,13,100.0,12.31,2.6
358,69.0,0.0,0.0,33.0,39.0,1.0,21.0,5.0,24.0,1.0,2.0,4.0,0.0,2.0,3.0,2.0,27.0,52.0,7.000000000000001,3.0,30.0,0.0,fondue moitiémoitié prepared,Prepared dishes/Other savoury dishes,Prepared dishes,dishes_not_vegan,12,100.0,29.65,8.43
359,72.0,1.0,0.0,37.0,28.000000000000004,0.0,17.0,5.0,25.0,1.0,1.0,3.0,0.0,2.0,2.0,2.0,7.000000000000001,68.0,7.000000000000001,3.0,40.0,0.0,fondue without alcohol prepared,Prepared dishes/Other savoury dishes,Prepared dishes,dishes_not_vegan,12,100.0,37.19,9.44
360,75.0,0.0,0.0,39.0,28.999999999999996,1.0,18.0,5.0,26.0,1.0,1.0,3.0,0.0,2.0,2.0,2.0,8.0,71.0,8.0,3.0,41.0,0.0,fondue prepared,Prepared dishes/Other savoury dishes,Prepared dishes,dishes_not_vegan,12,100.0,38.69,9.81
361,30.0,13.0,8.0,7.000000000000001,0.0,28.000000000000004,3.0,49.0,0.0,7.000000000000001,14.000000000000002,10.0,23.0,0.0,24.0,15.0,1.0,1.0,9.0,4.0,5.0,0.0,french fries  unsalted,"Cereal products, pulses and potatoes/Potatoes",Cereal,vegan,15,100.0,4.27,0.9
362,51.0,13.0,8.0,6.0,0.0,25.0,3.0,50.0,0.0,7.000000000000001,13.0,9.0,23.0,0.0,11.0,14.000000000000002,1.0,1.0,8.0,4.0,5.0,0.0,french fries  unsalted,"Cereal products, pulses and potatoes/Potatoes",Cereal,vegan,15,100.0,4.02,0.85
363,17.0,7.000000000000001,5.0,4.0,0.0,17.0,2.0,30.0,0.0,4.0,10.0,6.0,14.000000000000002,0.0,13.0,8.0,1.0,1.0,5.0,2.0,2.0,0.0,french fries for oven deepfrozen,"Cereal products, pulses and potatoes/Potatoes",Cereal,vegan,11,100.0,2.26,0.48
364,45.0,1.0,0.0,25.0,16.0,14.000000000000002,24.0,6.0,24.0,5.0,12.0,24.0,6.0,6.0,8.0,4.0,19.0,6.0,5.0,9.0,16.0,28.000000000000004,french omelette with bacon prepared,Prepared dishes/Other savoury dishes,Prepared dishes,dishes_not_vegan,20,100.0,14.07,4.14
365,48.0,0.0,0.0,28.000000000000004,23.0,7.000000000000001,27.0,6.0,28.000000000000004,1.0,13.0,24.0,2.0,7.000000000000001,8.0,4.0,25.0,21.0,5.0,9.0,21.0,0.0,french omelette with cheese prepared,Prepared dishes/Other savoury dishes,Dairy product,not_vegan,18,100.0,19.85,5.78
366,32.0,1.0,0.0,26.0,16.0,16.0,25.0,7.000000000000001,23.0,8.0,12.0,24.0,11.0,6.0,8.0,5.0,28.000000000000004,6.0,5.0,10.0,16.0,27.0,french omelette with ham prepared,Prepared dishes/Other savoury dishes,Prepared dishes,dishes_not_vegan,21,100.0,14.57,4.24
367,37.0,1.0,0.0,23.0,18.0,8.0,25.0,5.0,27.0,1.0,14.000000000000002,27.0,0.0,8.0,9.0,4.0,23.0,7.000000000000001,4.0,10.0,14.000000000000002,30.0,french omelette prepared,Prepared dishes/Other savoury dishes,Prepared dishes,dishes_not_vegan,18,100.0,13.57,4.24
368,46.0,9.0,5.0,18.0,8.0,13.0,8.0,6.0,4.0,9.0,3.0,5.0,6.0,1.0,6.0,4.0,27.0,9.0,4.0,3.0,11.0,0.0,french pizza from alsace baked,"Prepared dishes/Cakes, pies and gratins",Prepared dishes,dishes_not_vegan,16,100.0,10.3,2.65
369,33.0,10.0,4.0,16.0,12.0,6.0,14.000000000000002,3.0,7.000000000000001,3.0,6.0,10.0,0.0,2.0,4.0,4.0,25.0,6.0,4.0,5.0,8.0,10.0,french toast unsweetened,Prepared dishes/Other sweet dishes,Prepared dishes,dishes_not_vegan,16,100.0,8.79,2.6
370,4.0,24.0,31.0,5.0,9.0,7.000000000000001,8.0,15.0,0.0,12.0,11.0,7.000000000000001,7.000000000000001,0.0,19.0,21.0,1.0,6.0,18.0,14.000000000000002,8.0,0.0,fruit  dried,Fruit/Dried fruit,Fruit,vegan,19,100.0,8.29,2.23
371,1.0,5.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,2.0,3.0,1.0,11.0,0.0,2.0,4.0,0.0,1.0,3.0,1.0,1.0,0.0,fruit juice  no sugar added,Fruit/Fruit juices;Non-alcoholic beverages/Fruit and vegetable juices,Fruit,vegan,1,100.0,1.01,0.21
372,1.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,7.000000000000001,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,fruit juice diluted  no sugar added,Non-alcoholic beverages/Fruit and vegetable juices,Fruit,vegan,1,100.0,0.75,0.16
373,28.000000000000004,7.000000000000001,11.0,6.0,13.0,4.0,5.0,4.0,2.0,3.0,3.0,4.0,9.0,2.0,20.0,5.0,7.000000000000001,3.0,5.0,5.0,4.0,0.0,fruit pie ,"Sweets/Cakes and tarts;Prepared dishes/Cakes, pies and gratins",Prepared dishes,dishes_not_vegan,11,100.0,4.52,1.75
374,20.0,7.000000000000001,8.0,6.0,10.0,4.0,5.0,4.0,2.0,3.0,2.0,4.0,6.0,2.0,16.0,4.0,6.0,3.0,4.0,4.0,4.0,0.0,fruit pie with cake dough ,"Sweets/Cakes and tarts;Prepared dishes/Cakes, pies and gratins",Prepared dishes,dishes_not_vegan,11,100.0,4.27,1.54
375,22.0,6.0,8.0,6.0,11.0,4.0,5.0,3.0,2.0,2.0,2.0,4.0,6.0,2.0,17.0,4.0,7.000000000000001,3.0,4.0,3.0,2.0,0.0,fruit pie with puff pastry ,"Sweets/Cakes and tarts;Prepared dishes/Cakes, pies and gratins",Prepared dishes,dishes_not_vegan,11,100.0,3.52,1.43
376,41.0,9.0,16.0,7.000000000000001,17.0,5.0,6.0,4.0,2.0,3.0,4.0,5.0,15.0,3.0,27.0,5.0,7.000000000000001,3.0,6.0,7.000000000000001,5.0,0.0,fruit pie with sweet short pastry base ,"Sweets/Cakes and tarts;Prepared dishes/Cakes, pies and gratins",Prepared dishes,dishes_not_vegan,14,100.0,5.53,2.23
377,1.0,6.0,5.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,4.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,fruit salad sweetened canned,Fruit/Cooked fruit (incl. cans),Fruit,vegan,1,100.0,1.26,0.32
378,1.0,4.0,5.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,2.0,3.0,0.0,4.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,fruit salad unsweetened canned,Fruit/Cooked fruit (incl. cans),Fruit,vegan,0,100.0,1.26,0.32
379,1.0,4.0,8.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,8.0,0.0,5.0,3.0,0.0,1.0,2.0,2.0,2.0,0.0,fruits  cooked ,Fruit/Cooked fruit (incl. cans),Fruit,vegan,2,100.0,1.51,0.42
380,1.0,5.0,7.000000000000001,1.0,2.0,4.0,2.0,6.0,0.0,3.0,6.0,2.0,22.0,0.0,4.0,5.0,0.0,2.0,4.0,2.0,1.0,0.0,fruits raw ,Fruit/Fresh fruit,Fruit,vegan,4,100.0,1.51,0.42
381,15.0,0.0,0.0,57.99999999999999,0.0,24.0,28.000000000000004,31.0,49.0,37.0,2.0,18.0,0.0,1.0,4.0,11.0,6.0,2.0,9.0,23.0,50.0,0.0,game meat  cooked ,Meat and offal/Game,Meat,not_vegan,16,100.0,33.42,7.1
382,11.0,0.0,0.0,42.0,0.0,17.0,20.0,22.0,36.0,27.0,2.0,13.0,0.0,0.0,3.0,8.0,5.0,2.0,7.000000000000001,17.0,36.0,0.0,game meat  raw,Meat and offal/Game,Meat,not_vegan,14,100.0,24.37,5.14
383,2.0,10.0,10.0,14.000000000000002,0.0,20.0,9.0,89.0,0.0,6.0,1.0,10.0,32.0,0.0,0.0,11.0,1.0,4.0,7.000000000000001,9.0,8.0,0.0,garlic raw,Vegetables/Fresh vegetables,Vegetables,vegan,15,100.0,8.79,1.86
384,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,glucose,Sweets/Sugar and sweeteners,Sweets,vegan,3,50.0,0.25,0.05
385,26.0,0.0,0.0,39.0,5.0,15.0,25.0,21.0,75.0,41.0,2.0,8.0,0.0,0.0,8.0,8.0,3.0,1.0,6.0,13.0,38.0,0.0,goat  raw,Meat and offal/Other animal species,Meat,not_vegan,16,100.0,22.86,5.09
386,11.0,2.0,0.0,6.0,8.0,2.0,14.000000000000002,2.0,1.0,3.0,0.0,4.0,2.0,0.0,1.0,5.0,2.0,12.0,3.0,0.0,4.0,0.0,goat milk,Milk and dairy products/Milk,Dairy product,not_vegan,6,100.0,5.53,1.59
387,0.0,2.0,11.0,1.0,1.0,4.0,3.0,1.0,0.0,2.0,6.0,3.0,42.0,0.0,3.0,5.0,0.0,2.0,3.0,4.0,2.0,0.0,gooseberry raw,Fruit/Fresh fruit,Fruit,vegan,3,100.0,2.26,0.53
388,104.0,0.0,0.0,38.0,26.0,1.0,33.0,5.0,22.0,3.0,17.0,24.0,0.0,3.0,5.0,4.0,97.0,61.0,6.0,2.0,31.0,0.0,gorgonzola,Milk and dairy products/Hard cheese,Dairy product,not_vegan,14,100.0,33.17,8.54
389,8.0,3.0,1.0,10.0,2.0,2.0,5.0,6.0,5.0,9.0,1.0,2.0,2.0,0.0,1.0,6.0,15.0,1.0,4.0,3.0,8.0,0.0,goulash soup,Prepared dishes/Stews and soups,Prepared dishes,dishes_not_vegan,8,100.0,5.53,1.27
390,0.0,6.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,2.0,3.0,2.0,1.0,0.0,grape juice,Fruit/Fruit juices;Non-alcoholic beverages/Fruit and vegetable juices,Fruit,vegan,1,100.0,1.26,0.27
391,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,grape seed oil,Fats and oils/Oils,Oils,vegan,4,33.33,0.0,0.0
392,1.0,6.0,5.0,1.0,0.0,5.0,1.0,4.0,0.0,1.0,14.000000000000002,1.0,3.0,0.0,6.0,5.0,0.0,1.0,2.0,3.0,1.0,0.0,grape fresh,Fruit/Fresh fruit,Fruit,vegan,3,100.0,1.51,0.32
393,0.0,2.0,4.0,1.0,4.0,5.0,2.0,2.0,0.0,2.0,4.0,4.0,38.0,0.0,2.0,4.0,0.0,2.0,3.0,1.0,1.0,0.0,grapefruit  raw,Fruit/Fresh fruit,Fruit,vegan,1,100.0,1.26,0.48
394,3.0,3.0,2.0,3.0,11.0,3.0,3.0,5.0,0.0,3.0,3.0,2.0,4.0,0.0,2.0,3.0,23.0,3.0,4.0,3.0,4.0,0.0,graubünden barley soup,Prepared dishes/Stews and soups,Prepared dishes,dishes_not_vegan,3,100.0,3.27,1.27
395,2.67,0.33,0.67,1.0,0.0,0.67,1.33,0.67,0.0,1.67,0.33,0.33,0.67,0.0,0.33,0.67,20.0,0.67,1.0,1.33,3.33,0.0,gravy brown,Various/Sauces,Sauces,vegan,3,33.33,1.59,0.34
396,3.33,0.67,0.67,1.0,1.33,0.67,1.33,0.67,0.0,1.67,0.33,0.33,0.67,0.0,0.33,0.67,13.0,0.67,1.0,1.33,3.33,0.0,gravy thickened,Various/Sauces,Sauces,vegan,3,33.33,1.59,0.41
397,2.0,3.0,21.0,10.0,4.0,11.0,16.0,24.0,0.0,9.0,16.0,9.0,18.0,0.0,2.0,16.0,0.0,14.000000000000002,18.0,12.0,8.0,0.0,green bean dried soaked steamed ,Vegetables/Cooked vegetables (incl. cans),Vegetables,vegan,14,100.0,11.06,2.55
398,1.0,2.0,11.0,4.0,4.0,7.000000000000001,9.0,9.0,0.0,5.0,15.0,14.000000000000002,13.0,0.0,2.0,6.0,0.0,6.0,9.0,6.0,4.0,0.0,green bean steamed ,Vegetables/Cooked vegetables (incl. cans),Vegetables,vegan,11,100.0,5.03,1.27
399,2.0,5.0,20.0,12.0,6.0,40.0,13.0,11.0,0.0,18.0,23.0,8.0,34.0,0.0,2.0,8.0,0.0,3.0,11.0,13.0,10.0,0.0,green pea raw,Vegetables/Fresh vegetables,Vegetables,vegan,15,100.0,9.55,2.33
400,3.0,5.0,22.0,13.0,7.000000000000001,37.0,13.0,11.0,0.0,17.0,16.0,8.0,27.0,0.0,2.0,7.000000000000001,0.0,3.0,11.0,12.0,10.0,0.0,green pea steamed ,Vegetables/Cooked vegetables (incl. cans),Vegetables,vegan,15,100.0,9.55,2.39
401,3.0,5.0,17.0,10.0,5.0,10.0,7.000000000000001,3.0,0.0,7.000000000000001,8.0,2.0,7.000000000000001,0.0,2.0,3.0,16.0,3.0,6.0,9.0,6.0,0.0,green peas  heated ,Vegetables/Cooked vegetables (incl. cans),Vegetables,vegan,11,100.0,7.04,1.75
402,2.0,4.0,15.0,8.0,37.0,21.0,9.0,8.0,0.0,11.0,11.0,6.0,16.0,0.0,3.0,6.0,25.0,3.0,7.000000000000001,7.000000000000001,6.0,0.0,green peas and carrots  heated ,Vegetables/Cooked vegetables (incl. cans),Vegetables,vegan,16,100.0,6.03,3.23
403,2.0,4.0,15.0,7.000000000000001,38.0,25.0,9.0,9.0,0.0,12.0,17.0,7.000000000000001,21.0,0.0,3.0,6.0,27.0,3.0,7.000000000000001,8.0,6.0,0.0,green peas and carrots canned,Vegetables/Cooked vegetables (incl. cans),Vegetables,vegan,16,100.0,6.03,3.29
404,3.0,5.0,17.0,10.0,5.0,12.0,7.000000000000001,4.0,0.0,8.0,13.0,2.0,9.0,0.0,2.0,3.0,18.0,3.0,7.000000000000001,11.0,8.0,0.0,green peas canned,Vegetables/Cooked vegetables (incl. cans),Vegetables,vegan,11,100.0,8.04,1.96
405,107.0,0.0,0.0,53.0,43.0,2.0,34.0,9.0,36.0,2.0,3.0,8.0,0.0,3.0,3.0,2.0,39.0,90.0,11.0,3.0,52.0,0.0,greyerzer at least  fidm,Milk and dairy products/Hard cheese,Dairy product,not_vegan,14,100.0,49.75,12.94
406,37.0,19.0,7.000000000000001,18.0,13.0,11.0,12.0,4.0,2.0,6.0,8.0,6.0,0.0,1.0,3.0,4.0,38.0,5.0,5.0,3.0,8.0,4.0,grittibänz ,Sweets/Other sweet pastries,Pastries and cakes,not_vegan,15,100.0,8.54,2.55
407,13.0,3.0,2.0,13.0,5.0,6.0,7.000000000000001,7.000000000000001,8.0,11.0,2.0,4.0,4.0,0.0,4.0,6.0,15.0,1.0,5.0,3.0,8.0,0.0,ground meat sauce,Various/Sauces,Meat,not_vegan,11,100.0,6.28,1.59
408,13.0,0.0,0.0,41.0,6.0,4.0,5.0,30.0,24.0,33.0,4.0,5.0,0.0,45.0,6.0,10.0,4.0,2.0,7.000000000000001,3.0,6.0,0.0,halibut raw,Fish/Sea fish,Fish,not_vegan,14,100.0,13.07,5.46
409,67.0,10.0,5.0,22.0,28.000000000000004,23.0,9.0,7.000000000000001,4.0,16.0,3.0,7.000000000000001,21.0,6.0,37.0,5.0,39.0,3.0,5.0,5.0,11.0,0.0,ham croissant,Savoury snacks/Puff pastry snacks;Prepared dishes/Other savoury dishes,Prepared dishes,dishes_not_vegan,17,100.0,10.3,3.98
410,8.0,0.0,0.0,40.0,1.0,86.0,18.0,28.000000000000004,2.0,54.0,1.0,12.0,64.0,0.0,2.0,11.0,63.0,2.0,8.0,4.0,24.0,13.0,ham cooked,Sausages and cold meats/Cooked sausage products,Meat,not_vegan,14,100.0,17.59,3.76
411,38.0,0.0,0.0,62.0,0.0,97.0,23.0,37.0,10.0,95.0,1.0,25.0,5.0,3.0,2.0,14.000000000000002,117.0,1.0,10.0,19.0,36.0,25.0,ham raw,Sausages and cold meats/Raw sausage products,Meat,not_vegan,17,100.0,29.65,6.42
412,40.0,10.0,6.0,24.0,8.0,18.0,13.0,9.0,28.000000000000004,17.0,8.0,5.0,1.0,0.0,7.000000000000001,6.0,37.0,10.0,8.0,8.0,24.0,27.0,hamburger double,Prepared dishes/Fast Food,Prepared dishes,dishes_not_vegan,22,100.0,16.58,3.92
413,107.0,0.0,0.0,53.0,45.0,2.0,31.0,9.0,38.0,2.0,4.0,6.0,0.0,3.0,4.0,2.0,31.0,91.0,10.0,2.0,54.0,0.0,hard and semi hard cheese full fat ,Milk and dairy products/Hard cheese,Dairy product,not_vegan,14,100.0,50.25,13.15
414,0.5,19.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,hard caramels,"Sweets/Candies, fruits gums and chewing gum",Sweets,vegan,3,50.0,0.25,0.05
415,34.0,0.0,0.0,56.00000000000001,0.0,15.0,8.0,28.999999999999996,342.0,83.0,4.0,18.0,0.0,0.0,5.0,11.0,4.0,2.0,11.0,15.0,24.0,0.0,hare  cooked ,Meat and offal/Other animal species,Meat,not_vegan,15,100.0,24.37,5.14
416,5.0,0.0,0.0,49.0,0.0,5.0,10.0,53.0,217.0,33.0,1.0,12.0,0.0,0.0,3.0,10.0,2.0,0.0,9.0,2.0,8.0,0.0,hare filet raw,Meat and offal/Other animal species,Meat,not_vegan,10,100.0,14.82,3.13
417,10.0,0.0,0.0,44.0,0.0,9.0,5.0,21.0,25.0,67.0,2.0,13.0,0.0,0.0,1.0,7.000000000000001,3.0,1.0,8.0,19.0,28.000000000000004,0.0,hare fresh,Meat and offal/Other animal species,Meat,not_vegan,13,100.0,23.12,4.88
418,25.0,0.0,0.0,41.0,0.0,11.0,6.0,21.0,250.0,61.0,3.0,13.0,0.0,0.0,3.0,8.0,3.0,1.0,8.0,11.0,18.0,0.0,hare meat raw,Meat and offal/Other animal species,Meat,not_vegan,15,100.0,17.84,3.76
419,198.0,4.0,32.0,33.0,0.0,46.0,5.0,36.0,0.0,11.0,26.0,27.0,2.0,0.0,151.0,18.0,0.0,16.0,52.0,24.0,36.0,1.0,hazelnut,"Nuts, seeds and oleaginous fruit",Nuts and seeds,vegan,16,100.0,27.39,5.78
420,54.50000000000001,11.0,5.0,6.0,0.0,4.5,9.0,3.0,2.0,1.5,2.0,4.5,0.0,0.0,19.0,4.0,1.5,6.5,8.0,4.0,6.0,0.0,hazelnutchocolate spread,Sweets/Jams and sweet sandwich spreads,Sweets,vegan,16,50.0,5.65,1.19
421,92.0,19.0,12.0,13.0,13.0,9.0,6.0,8.0,0.0,5.0,4.0,5.0,1.0,0.0,61.0,6.0,3.0,8.0,16.0,11.0,11.0,0.0,hazelnut cookie,Sweets/Cookies/Biscuits,Pastries and cakes,not_vegan,17,100.0,10.8,2.97
422,123.0,15.0,20.0,24.0,0.0,28.000000000000004,9.0,22.0,0.0,7.000000000000001,16.0,17.0,1.0,0.0,94.0,12.0,6.0,10.0,32.0,15.0,22.0,3.0,hazelnut macaroon,Sweets/Cookies/Biscuits,Pastries and cakes,not_vegan,19,100.0,17.84,3.76
423,100.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hempseed oil,Fats and oils/Oils,Oils,vegan,4,33.33,0.0,0.02
424,60.0,4.0,0.0,6.0,26.0,3.0,5.0,0.0,8.0,0.0,6.0,8.0,6.0,2.0,67.0,1.0,27.0,4.0,2.0,5.0,9.0,0.0,hollandaise sauce,Various/Sauces,Dairy product,not_vegan,14,100.0,6.03,2.76
425,0.0,15.0,0.0,0.5,0.0,0.0,2.5,10.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,1.5,2.5,0.0,honey from flowers,Sweets/Jams and sweet sandwich spreads,Sweets,vegan,4,50.0,1.13,0.24
426,0.0,3.0,3.0,1.0,21.0,4.0,2.0,5.0,0.0,6.0,9.0,2.0,41.0,0.0,1.0,8.0,1.0,1.0,5.0,1.0,1.0,0.0,honeydew melon raw,Fruit/Fresh fruit,Fruit,vegan,6,100.0,1.01,1.33
427,10.0,1.0,2.0,24.0,10.0,4.0,5.0,9.0,26.0,13.0,2.0,4.0,1.0,0.0,5.0,3.0,20.0,1.0,4.0,19.0,20.0,0.0,horse ragout with sauce prepared,Prepared dishes/Other savoury dishes,Prepared dishes,dishes_not_vegan,11,100.0,16.08,3.92
428,7.000000000000001,0.0,0.0,56.00000000000001,3.0,9.0,10.0,21.0,75.0,39.0,3.0,11.0,0.0,1.0,1.0,8.0,3.0,2.0,9.0,41.0,50.0,0.0,horse filet pan fried ,Meat and offal/Other animal species,Meat,not_vegan,15,100.0,37.44,8.11
429,6.0,0.0,0.0,43.0,3.0,13.0,9.0,27.0,75.0,38.0,3.0,10.0,0.0,1.0,1.0,8.0,3.0,1.0,7.000000000000001,31.0,36.0,0.0,horse filet raw,Meat and offal/Other animal species,Meat,not_vegan,13,100.0,27.89,6.1
430,21.0,12.0,6.0,18.0,0.0,12.0,5.0,5.0,3.0,10.0,3.0,4.0,5.0,2.0,3.0,4.0,54.0,2.0,7.000000000000001,5.0,11.0,0.0,hot dog in white bread with ketchup and mustard,Prepared dishes/Other savoury dishes,Prepared dishes,dishes_not_vegan,12,100.0,9.05,2.01
431,15.67,1.33,5.67,5.0,0.33,6.0,1.67,3.67,0.0,2.67,5.0,1.0,1.67,0.0,5.0,2.0,10.33,5.67,8.33,4.67,5.33,0.0,hummus,Various/Sauces,Sauces,vegan,16,33.33,5.19,1.11
432,6.0,3.0,2.0,4.0,3.0,1.0,5.0,1.0,0.0,4.0,1.0,3.0,1.0,2.0,1.0,3.0,41.0,2.0,3.0,5.0,9.0,0.0,huntsman sauce,Various/Sauces,Meat,not_vegan,3,100.0,5.03,1.33
433,27.0,10.0,0.0,7.000000000000001,15.0,4.0,24.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,4.0,4.0,11.0,0.0,3.0,5.0,0.0,ice cream dairy fruit,Sweets/Milk based ice cream,Dairy product,not_vegan,9,100.0,6.53,2.17
434,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ice tea sweetened,Non-alcoholic beverages/Soft drinks;Non-alcoholic beverages/Tea,beverages,vegan,0,100.0,0.0,0.0
435,1.0,1.0,6.0,2.0,1.0,4.0,3.0,3.0,0.0,2.0,12.0,1.0,5.0,0.0,5.0,4.0,0.0,3.0,2.0,3.0,2.0,0.0,iceberg lettuce raw,Vegetables/Fresh vegetables,Vegetables,vegan,2,100.0,2.51,0.58
436,1.0,11.5,3.5000000000000004,0.5,0.5,1.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.5,1.0,0.5,4.5,1.0,0.0,jam,Sweets/Jams and sweet sandwich spreads,Sweets,vegan,6,50.0,1.76,0.4
437,1.0,6.5,1.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,13.5,0.0,0.0,1.5,0.5,1.0,0.0,1.5,0.0,0.0,jam low calorie with sweetener,Sweets/Jams and sweet sandwich spreads,Sweets,vegan,4,50.0,0.75,0.19
438,0.0,15.5,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.5,0.5,9.0,0.0,jelly babies with fruit essence,"Sweets/Candies, fruits gums and chewing gum",Sweets,vegan,5,50.0,4.15,0.87
439,1.0,2.0,39.0,5.0,1.0,8.0,4.0,4.0,0.0,8.0,6.0,5.0,3.0,0.0,1.0,6.0,0.0,3.0,3.0,3.0,1.0,0.0,jerusalem artichoke cooked ,Vegetables/Cooked vegetables (incl. cans),Vegetables,vegan,5,100.0,3.02,0.69
440,1.0,2.0,40.0,5.0,1.0,11.0,5.0,6.0,0.0,11.0,12.0,7.000000000000001,7.000000000000001,0.0,1.0,12.0,0.0,3.0,5.0,4.0,1.0,0.0,jerusalem artichoke raw,Vegetables/Fresh vegetables,Vegetables,vegan,8,100.0,3.27,0.74
441,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kakaobutter,Fats and oils/Fats,Dairy product,not_vegan,4,100.0,0.0,0.0
442,1.0,6.0,8.0,1.0,4.0,3.0,5.0,3.0,0.0,2.0,4.0,3.0,14.000000000000002,0.0,7.000000000000001,4.0,0.0,2.0,3.0,3.0,1.0,0.0,kaki raw,Fruit/Fresh fruit,Fruit,vegan,4,100.0,1.76,0.58
443,3.0,1.0,14.000000000000002,9.0,37.0,10.0,23.0,16.0,0.0,18.0,28.000000000000004,12.0,78.0,0.0,14.000000000000002,12.0,1.0,27.0,9.0,9.0,4.0,0.0,kale raw,Vegetables/Fresh vegetables,Vegetables,vegan,16,100.0,12.31,4.56
444,3.0,1.0,15.0,9.0,36.0,10.0,23.0,15.0,0.0,18.0,21.0,11.0,63.0,0.0,15.0,13.0,2.0,28.999999999999996,9.0,9.0,5.0,0.0,kale stewed ,Vegetables/Cooked vegetables (incl. cans),Vegetables,vegan,16,100.0,13.07,4.67
445,12.0,6.0,4.0,15.0,2.0,6.0,6.0,7.000000000000001,12.0,14.000000000000002,5.0,5.0,5.0,0.0,13.0,5.0,16.0,3.0,4.0,3.0,11.0,0.0,kebab in pita bread,Prepared dishes/Sandwiches,Prepared dishes,dishes_not_vegan,14,100.0,8.04,1.8
446,0.33,3.33,1.0,1.33,0.67,2.0,1.67,3.67,0.0,2.67,1.0,1.0,5.33,0.0,4.0,4.0,25.0,0.67,2.0,2.0,0.33,0.0,ketchup,Various/Sauces,Sauces,vegan,12,33.33,1.09,0.27
447,2.0,4.0,8.0,2.0,1.0,1.0,3.0,4.0,0.0,3.0,12.0,3.0,82.0,0.0,4.0,7.000000000000001,0.0,3.0,5.0,3.0,5.0,0.0,kiwi fruit raw,Fruit/Fresh fruit,Fruit,vegan,4,100.0,3.27,0.74
448,1.0,1.0,5.0,4.0,0.0,3.0,5.0,6.0,0.0,15.0,13.0,2.0,61.0,0.0,3.0,8.0,1.0,6.0,14.000000000000002,3.0,2.0,0.0,kohlrabi raw,Vegetables/Fresh vegetables,Vegetables,vegan,7,100.0,3.77,0.8
449,1.0,2.0,5.0,4.0,0.0,3.0,5.0,5.0,0.0,13.0,9.0,2.0,51.0,0.0,4.0,8.0,1.0,7.000000000000001,14.000000000000002,3.0,2.0,0.0,kohlrabi steamed ,Vegetables/Cooked vegetables (incl. cans),Vegetables,vegan,6,100.0,4.02,0.85
